S No,name,type,review,totreviews,image-src,time,about
426,Vavar Shrine,Monuments & Statues,4.5,16 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9a/41/4d/vavar-shrine.jpg?w=1000&h=800&s=1,Not Available,Not Available
427,Perunthenaruvi Waterfall,Waterfalls,4,36 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/cc/bf/de/caption.jpg?w=1000&h=800&s=1,Not Available,Not Available
428,Maramon Convention,Points of Interest & Landmarks,4.5,17 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/aa/b4/48/view-from-maramon-bridge.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 2-3 hoursSuggest edits to improve what we show.Improve this listing
429,Malikkappuram Devi Temple,Religious Sites,4.5,16 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/de/e8/61/malikkappuram-devi-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
430,Sri Vallabha Temple,Points of Interest & Landmarks,4.5,21 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/82/e4/31/img-20190217-185523-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
431,Aranmula Parthasarathy Temple,Religious Sites,4.5,47 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/e4/2e/8b/aranmula-parthasarathy.jpg?w=1000&h=800&s=1,Not Available,Not Available
432,Achankovil River,Bodies of Water,4.5,22 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e8/52/b5/achankovil-river.jpg?w=1000&h=800&s=1,Not Available,Not Available
433,Parumala Church,Churches & Cathedrals,4.5,48 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/5a/b7/dc/front-view.jpg?w=1000&h=800&s=1,Not Available,Not Available
434,Konni Forest Reserve,Forests,4.5,34 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/cc/c9/1e/ready-for-the-flag.jpg?w=1000&h=800&s=1,Not Available,Not Available
435,Sabarimala Sri Dharmasastha Temple,Religious Sites,4.5,175 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/84/90/72/sabarimala-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
436,H & J Mall,Shopping Malls,4,6 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/8a/ef/57/h-j-mall.jpg?w=1000&h=800&s=1,Not Available,Not Available
437,St Thomas Fort,Points of Interest & Landmarks,4,8 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/aa/b9/bc/photos-of-the-ruined.jpg?w=1000&h=800&s=1,Not Available,Not Available
438,Sastha Temple,Religious Sites,4.5,3 reviews,Not Available,Not Available,Not Available
439,Kaleelil Kudumbam- Moolasthanam of Areekkavu Bhagavathy Temple,Religious Sites,4.5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/8f/f5/2b/kaleelil-kudumbam-moolasthanam.jpg?w=1000&h=800&s=1,Not Available,Not Available
440,Achankovil Sree Dharmasastha Temple,Religious Sites,4.5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/dc/00/97/in-front-of-the-table.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
441,ST. Thomas Orthodox Syrian Church,Churches & Cathedrals,4,8 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b5/a0/75/st-thomas-orthodox-syrian.jpg?w=1000&h=800&s=1,Not Available,Not Available
442,Holy Cross Church,Churches & Cathedrals,4.5,7 reviews,Not Available,Not Available,Not Available
443,Amritapuri Ashram,Points of Interest & Landmarks,4.5,5 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/62/52/2c/bio-aromatherapy.jpg?w=1000&h=800&s=1,"10:00 AM - 12:30 PM, 2:00 PM - 4:30 PM, 9:00 PM - 9:30 PM",AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
444,Sardar Vallabhai Patel Police Museum,Speciality Museums,4,13 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/6e/0a/cc/20190220-062316-largejpg.jpg?w=1000&h=800&s=1,9:00 AM - 6:00 PM,Not Available
445,Jatayuppara Sree Kodanda Rama Temple,Historic Sites,5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/34/e1/sri-rama-footprint.jpg?w=1000&h=800&s=1,Not Available,"AboutJatayuppara, situated in Kollam dist., Kerala, is the holy hill where the noble bird Jatayu fought a valiant battle against the demon king Ravana. Now, it is home to the world's biggest sculpture of Jatayu & a temple of Lord Shri Ram is being rebuilt after reconsecrated in the '70s, by Swargeeya Swami Sathyananda Saraswathy. A grand International Sree Rama Cultural Complex is also proposed.Read moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
446,Jatayuppara Sree Kodanda Rama Temple,Points of Interest & Landmarks,5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/34/e1/sri-rama-footprint.jpg?w=1000&h=800&s=1,Not Available,"AboutJatayuppara, situated in Kollam dist., Kerala, is the holy hill where the noble bird Jatayu fought a valiant battle against the demon king Ravana. Now, it is home to the world's biggest sculpture of Jatayu & a temple of Lord Shri Ram is being rebuilt after reconsecrated in the '70s, by Swargeeya Swami Sathyananda Saraswathy. A grand International Sree Rama Cultural Complex is also proposed.Read moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
447,Jatayuppara Sree Kodanda Rama Temple,Religious Sites,5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/34/e1/sri-rama-footprint.jpg?w=1000&h=800&s=1,Not Available,"AboutJatayuppara, situated in Kollam dist., Kerala, is the holy hill where the noble bird Jatayu fought a valiant battle against the demon king Ravana. Now, it is home to the world's biggest sculpture of Jatayu & a temple of Lord Shri Ram is being rebuilt after reconsecrated in the '70s, by Swargeeya Swami Sathyananda Saraswathy. A grand International Sree Rama Cultural Complex is also proposed.Read moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
448,Jatayuppara Sree Kodanda Rama Temple,Monuments & Statues,5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/34/e1/sri-rama-footprint.jpg?w=1000&h=800&s=1,Not Available,"AboutJatayuppara, situated in Kollam dist., Kerala, is the holy hill where the noble bird Jatayu fought a valiant battle against the demon king Ravana. Now, it is home to the world's biggest sculpture of Jatayu & a temple of Lord Shri Ram is being rebuilt after reconsecrated in the '70s, by Swargeeya Swami Sathyananda Saraswathy. A grand International Sree Rama Cultural Complex is also proposed.Read moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
449,Jatayuppara Sree Kodanda Rama Temple,Scenic Walking Areas,5,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/34/e1/sri-rama-footprint.jpg?w=1000&h=800&s=1,Not Available,"AboutJatayuppara, situated in Kollam dist., Kerala, is the holy hill where the noble bird Jatayu fought a valiant battle against the demon king Ravana. Now, it is home to the world's biggest sculpture of Jatayu & a temple of Lord Shri Ram is being rebuilt after reconsecrated in the '70s, by Swargeeya Swami Sathyananda Saraswathy. A grand International Sree Rama Cultural Complex is also proposed.Read moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
450,Shenduruny Wildlife Sanctuary,Nature & Wildlife Areas,4,16 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a9/d7/4c/reservoir-of-the-thenmala.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreMeets animal welfare guidelinesSuggest edits to improve what we show.Improve this listing
451,Paaramparya Museum,Speciality Museums,4.5,6 reviews,Not Available,Not Available,Not Available
452,Sree Venkatachalapathy Temple,Religious Sites,4.5,4 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/78/9a/da/td-temple-kollam.jpg?w=1000&h=800&s=1,Not Available,Not Available
453,Port Kollam Church,Historic Sites,4.5,6 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/23/67/e0/port-kollam-church-new.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
454,Port Kollam Church,Churches & Cathedrals,4.5,6 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/23/67/e0/port-kollam-church-new.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
455,Kulathuppuzha Sastha Temple,Religious Sites,4,13 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2f/9a/96/kulathupuzha-sastha-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
456,Neendakara Port,Lookouts,4,32 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/36/a9/a6/harbor-night-view.jpg?w=1000&h=800&s=1,Not Available,Not Available
457,Rameshwara Temple,Religious Sites,4,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b8/cd/ca/front.jpg?w=1000&h=800&s=1,Not Available,Not Available
458,R P Mall,Shopping Malls,3.5,43 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/20/74/1e/rp-mall.jpg?w=1000&h=800&s=1,Not Available,Not Available
459,Sree Maha Ganapathy Temple,Points of Interest & Landmarks,4.5,6 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/28/c5/2b/sri-maha-ganapathi-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
460,Panmana Ashram,Points of Interest & Landmarks,4.5,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/e2/93/e3/its-great.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 2-3 hoursSuggest edits to improve what we show.Improve this listing
461,The Cave Temple at Kottukal,Points of Interest & Landmarks,4,15 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/77/76/ba/cave-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
462,Infant Jesus Cathedral,Cemeteries,4.5,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f4/a7/82/img-20161225-wa0008-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
463,Infant Jesus Cathedral,Religious Sites,4.5,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f4/a7/82/img-20161225-wa0008-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
464,Infant Jesus Cathedral,Churches & Cathedrals,4.5,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f4/a7/82/img-20161225-wa0008-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
465,Kumbhavurutty Waterfalls,Bodies of Water,4.5,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9a/ed/44/awesome-waterfalls.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
466,Kumbhavurutty Waterfalls,Forests,4.5,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9a/ed/44/awesome-waterfalls.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
467,Kumbhavurutty Waterfalls,Waterfalls,4.5,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9a/ed/44/awesome-waterfalls.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
468,Thirumullavaram Beach,Beaches,4,55 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bb/0a/87/thirumullavaram-beach.jpg?w=1000&h=800&s=1,Not Available,Not Available
469,Kollam Beach,Beaches,3.5,365 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ee/cc/bb/kollam-beach.jpg?w=1000&h=800&s=1,Not Available,Not Available
470,Palaruvi Falls,Waterfalls,4.5,140 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/83/f1/0a/dscn1202-largejpg.jpg?w=1000&h=800&s=1,8:00 AM - 4:00 PM,Not Available
471,Sri Mahaganapathi Temple,Points of Interest & Landmarks,4.5,30 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/2c/82/88/sri-mahaganapathi-temple.jpg?w=1000&h=800&s=1,"4:00 AM - 11:00 AM, 5:00 PM - 8:00 PM",Not Available
472,Sasthamkotta Lake,Bodies of Water,4.5,39 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/13/fe/28/view-of-the-lake-from.jpg?w=1000&h=800&s=1,Not Available,Not Available
473,Thangassery Light House,Lighthouses,4.5,308 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/be/73/88/img-20170911-wa0033-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
474,Jatayu Earth's Center,Historic Sites,4.5,172 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9c/f4/af/worlds-largest-bird-sculpture.jpg?w=1000&h=800&s=1,10:00 AM - 9:00 PM,"AboutJatayu Earths Center Incorporates all aspects of tourism, offering a complete God’s own Country experience to each one of you. Spread across 65 acres of land, Jatayu Earth's Center has elegant and mesmerizing elements that lures you for a visit!Read moreDuration: 2-3 hoursSuggest edits to improve what we show.Improve this listing"
475,Jatayu Earth's Center,Points of Interest & Landmarks,4.5,172 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9c/f4/af/worlds-largest-bird-sculpture.jpg?w=1000&h=800&s=1,10:00 AM - 9:00 PM,"AboutJatayu Earths Center Incorporates all aspects of tourism, offering a complete God’s own Country experience to each one of you. Spread across 65 acres of land, Jatayu Earth's Center has elegant and mesmerizing elements that lures you for a visit!Read moreDuration: 2-3 hoursSuggest edits to improve what we show.Improve this listing"
476,Mahatma Gandhi Road,Points of Interest & Landmarks,3.5,110 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/13/de/21/mahatma-gandhi-road.jpg?w=1000&h=800&s=1,Not Available,Not Available
477,Pazhaya Sreekanteswaram Temple,Points of Interest & Landmarks,4.5,30 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/d7/a7/e9/pazhaya-sreekanteswaram.jpg?w=1000&h=800&s=1,Not Available,Not Available
478,Beemapally Mosque,Historic Sites,4.5,39 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ab/2c/ab/beemapally-mosque.jpg?w=1000&h=800&s=1,Not Available,Not Available
479,Beemapally Mosque,Religious Sites,4.5,39 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ab/2c/ab/beemapally-mosque.jpg?w=1000&h=800&s=1,Not Available,Not Available
480,Veli Tourist Village,Bodies of Water,3.5,189 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/be/40/18/veli-tourist-village.jpg?w=1000&h=800&s=1,Not Available,Not Available
481,Veli Tourist Village,Parks,3.5,189 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/be/40/18/veli-tourist-village.jpg?w=1000&h=800&s=1,Not Available,Not Available
482,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
483,Sree Parasurama Temple,Points of Interest & Landmarks,4,56 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a7/f9/4f/parasurama-temple.jpg?w=1000&h=800&s=1,"4:30 AM - 11:30 AM, 5:00 PM - 8:30 PM",Not Available
484,Madavoorpara Siva Temple,Points of Interest & Landmarks,4,48 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/53/a3/f7/madavoorpara-siva-temple.jpg?w=1000&h=800&s=1,9:00 AM - 7:00 PM,Not Available
485,Santhigiri Ashram,Religious Sites,4.5,48 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b8/e5/16/santhigiri-ashram.jpg?w=1000&h=800&s=1,Not Available,Not Available
486,Mall of Travancore,Shopping Malls,4,89 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/6d/5a/13/mall-of-travancore-by.jpg?w=1000&h=800&s=1,10:00 AM - 10:00 PM,"The Mall of Travancore, a first-of-its-kind venture by Malabar Group introduces a complete mall experience to the capital city of Kerala. Mall of Travancore is the first and foremost Mall in Trivandrum,situated at NH 66,located right in front of the Trivandrum International Airport. Spread across 7 acres and a built up area of 6.75 lakh Sqft, the mall houses more than 300 brands across 150 stores. There are 7 Screen multiplex , 25000 Sft Hypermareket,15000 Sqft Kids Entertainment area,9D theatre, 10+ fashion anchors spread across 1 lakh Sqft, 25+ F&B Options and 150+ Retail Stores. An open area of 50 000 sq ft is designed for outdoor entertainment."
487,Chalai Bazaar,Flea & Street Markets,4,72 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/47/cd/83/20180309-115351-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
488,Priyadarshini Planetarium,Speciality Museums,4,102 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/ba/0c/b7/main-buiding.jpg?w=1000&h=800&s=1,10:00 AM - 5:00 PM,Not Available
489,Vikram Sarabhai Space Centre,Points of Interest & Landmarks,4.5,36 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/ee/f2/7d/caption.jpg?w=1000&h=800&s=1,Not Available,Not Available
490,Kuthiramalika Palace Museum,Speciality Museums,4.5,74 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8a/cd/40/dsc-0240-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
491,Thiruvananthapuram Central Railway Station,Architectural Buildings,4,202 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/86/64/04/photo0jpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
492,Thiruvananthapuram Central Railway Station,Public Transportation Systems,4,202 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/86/64/04/photo0jpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
493,Vazhvanthol Waterfalls,Waterfalls,4.5,34 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/f9/77/e5/vazhvanthol-waterfalls.jpg?w=1000&h=800&s=1,Not Available,Not Available
494,Karikkakom Chamundi Devi Temple,Points of Interest & Landmarks,4.5,54 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/1d/70/54/karikkakom-chamundi-devi.jpg?w=1000&h=800&s=1,Not Available,Not Available
495,Shanghumukham Beach,Beaches,4,549 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/ba/95/ee/mermaid.jpg?w=1000&h=800&s=1,Not Available,Not Available
496,Napier Museum,Speciality Museums,4,389 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/f2/a6/34/museum-complex.jpg?w=1000&h=800&s=1,Not Available,Not Available
497,Vizhinjam Lighthouse,Lighthouses,4.5,446 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/26/d2/9a/vizhinjam-lighthouse.jpg?w=1000&h=800&s=1,Not Available,Not Available
498,Shri Chitra Art Gallery,Art Museums,4.5,210 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c4/36/9c/zoo-museum.jpg?w=1000&h=800&s=1,Not Available,Not Available
499,Agastya Mala,Mountains,5,65 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2e/8e/6d/agastya-mala.jpg?w=1000&h=800&s=1,Not Available,Not Available
500,Puthenmalika (Kuthiramalika) Palace,Speciality Museums,4.5,227 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/00/f6/64/img-20180520-162451-largejpg.jpg?w=1000&h=800&s=1,Not Available,"The palace museum displays exquisite wood carvings, paintings and various royal collections."
501,Not Available,Not Available,4,"1,071 reviews",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/15/72/d0/thiruvananthapuram-zoo.jpg?w=1000&h=800&s=1,Not Available,Not Available
502,Attukal Bhagavathy Temple,Points of Interest & Landmarks,4.5,390 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/de/a2/48/attukal-bhagavathy-temple.jpg?w=1000&h=800&s=1,"4:30 AM - 12:30 PM, 5:00 PM - 8:30 PM",Not Available
503,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
504,Aazhimala Siva Temple,Points of Interest & Landmarks,4.5,108 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a9/1a/30/aazhimala-siva-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
